term,pidm,crn,majdesc,days,Stud.ID
201909,857632,17413,Biology, T,196
201909,857632,20477,Biology, T R,196
201909,857632,20385,Biology, T R,196
201909,857833,15891,Early Childhood/Childhood Educ, ,197
201909,857838,15878,"Mathematics, Adol Educ: Math", ,198
201909,857838,15879,"Mathematics, Adol Educ: Math", ,198
201909,857838,15996,"Mathematics, Adol Educ: Math", ,198
201909,857956,12492,Childhood/Special Education, ,199
201909,858005,19991,Biology,M W F,200
201909,858005,20120,Biology, T R,200
201909,858005,20429,Biology,M W F,200
201909,858024,20384,Psychology, T R,201
201909,858024,20064,Psychology,  W,201
201909,858024,16618,Psychology,M,201
201909,858024,20469,Psychology, ,201
201909,858024,18029,Psychology, ,201
201909,858024,19363,Psychology, T R,201
201909,858024,13462,Psychology,M W,201
201909,858025,16087,Accounting,M W,202
201909,858025,16088,Accounting,M W,202
201909,858025,17367,Accounting, T,202
201909,858025,19378,Accounting, T R,202
201909,858025,20084,Accounting, T R,202
201909,858162,12174,Accounting,M W,203
201909,858162,16301,Accounting, ,203
201909,858165,15891,Early Childhood/Childhood Educ, ,204
201909,858165,15892,Early Childhood/Childhood Educ, ,204
201909,858280,19991,Biology,M W F,205
201909,858280,15965,Biology, T R,205
201909,858280,20450,Biology,M W F,205
201909,858280,19413,Biology,M W,205
201909,858280,19353,Biology, T R,205
201909,858358,14941,Economics, ,206
201909,858358,19924,Economics,M W,206
201909,858358,18751,Economics,M W,206
201909,858358,19596,Economics, T R,206
201909,858358,20486,Economics,M W,206
201909,858359,16776,Biology,M   F,207
201909,858359,18016,Biology, T R,207
201909,858359,18821,Biology, ,207
201909,858359,18823,Biology, ,207
201909,858359,20690,Biology, ,207
201909,858359,18017,Biology,  W,207
201909,858359,19722,Biology, ,207
201909,858359,20163,Biology, ,207
201909,858359,16645,Biology,  R,207
201909,858359,16631,Biology, T R,207
201909,858415,15413,Spanish,  W F,208
201909,858415,19581,Spanish, T R,208
201909,858415,20453,Spanish,M W F,208
201909,858415,20052,Spanish,  W,208
201909,858415,19018,Spanish, T,208
201909,858416,20348,Chemistry,M W F,209
201909,858416,12210,Chemistry,  F,209
201909,858416,16538,Chemistry,  R,209
201909,858416,13744,Chemistry, ,209
201909,858416,15417,Chemistry,M W,209
201909,858416,20183,Chemistry, ,209
201909,858416,20406,Chemistry, T R,209
201909,858599,12008,Communication, T R,210
201909,858599,18566,Communication,M W,210
201909,858599,19572,Communication,  W,210
201909,858599,12850,Communication, T,210
201909,858599,19513,Communication, T R,210
201909,858620,19581,Psychology, T R,211
201909,858620,18139,Psychology,M W,211
201909,858620,19360,Psychology,M W,211
201909,858620,20685,Psychology, ,211
201909,858620,17683,Psychology, T,211
201909,858620,19018,Psychology, T,211
201909,858649,12003,English,M   F,212
201909,858649,17426,English,  W,212
201909,858649,17422,English,M W F,212
201909,858649,20032,English, T R,212
201909,858649,20464,English, T R,212
201909,858650,18076,Applied Physics,M W,213
201909,858650,20570,Applied Physics,  F,213
201909,858650,12826,Applied Physics,M W F,213
201909,858650,17472,Applied Physics, T,213
201909,858650,12893,Applied Physics,M W F,213
201909,858650,12895,Applied Physics, T R,213
201909,858714,20495,Political Science, T R,214
201909,858714,18707,Political Science,M W F,214
201909,858714,19481,Political Science,M W F,214
201909,858714,17721,Political Science, T R,214
201909,858714,12910,Political Science,M   F,214
201909,858725,15878,"English, Adol Educ: English", ,215
201909,858725,15879,"English, Adol Educ: English", ,215
201909,858725,15998,"English, Adol Educ: English", ,215
201909,858927,16087,Accounting,M W,216
201909,858927,17367,Accounting, T,216
201909,858927,16088,Accounting,M W,216
201909,858927,19378,Accounting, T R,216
201909,858927,20541,Accounting, T R,216
201909,858933,20196,Psychology, ,217
201909,858933,20499,Psychology, T R,217
201909,858933,18028,Psychology, T R,217
201909,858933,19355,Psychology, T R,217
201909,858992,15876,"History, Adol Educ: Soc Street", ,218
201909,858992,15878,"History, Adol Educ: Soc Street", ,218
201909,858992,15879,"History, Adol Educ: Soc Street", ,218
201909,859020,16087,Accounting,M W,219
201909,859020,17367,Accounting, T,219
201909,859020,20541,Accounting, T R,219
201909,859020,16088,Accounting,M W,219
201909,859020,19378,Accounting, T R,219
201909,859031,15891,Early Childhood/Childhood Educ, ,220
201909,859031,15892,Early Childhood/Childhood Educ, ,220
201909,859059,16931,Biology,M W F,221
201909,859059,20357,Biology,M W F,221
201909,859115,18932,Geography,M   F,222
201909,859115,19338,Geography,  W F,222
201909,859115,20369,Geography, T,222
201909,859115,17234,Geography, T R,222
201909,859176,12072,Geological Sciences,M W F,223
201909,859176,20447,Geological Sciences, T R,223
201909,859176,14069,Geological Sciences,  F,223
201909,859176,18947,Geological Sciences, T R,223
201909,859176,13440,Geological Sciences,M W F,223
201909,859176,19145,Geological Sciences, ,223
201909,859424,14123,Sociology,M W,224
201909,859424,20547,Sociology,  W F,224
201909,859424,19346,Sociology, T R,224
201909,859424,19343,Sociology,M W,224
201909,859424,15026,Sociology,M W,224
201909,859483,19571,Psychology, T R,225
201909,859483,20715,Psychology, ,225
201909,859483,20567,Psychology, T R,225
201909,859483,18988,Psychology, T R,225
201909,859483,20499,Psychology, T R,225
201909,859503,20495,Psychology, T R,226
201909,859503,20501,Psychology,M W F,226
201909,859503,19355,Psychology, T R,226
201909,859503,19360,Psychology,M W,226
201909,859555,15878,"Physics, Adol Educ:Phys&GenSci", ,227
201909,859555,15879,"Physics, Adol Educ:Phys&GenSci", ,227
201909,859555,16002,"Physics, Adol Educ:Phys&GenSci", ,227
201909,859662,20448,Applied Mathematics, T R,228
201909,859662,20415,Applied Mathematics,M W F,228
201909,859662,19381,Applied Mathematics, T R,228
201909,859662,12859,Applied Mathematics,M W F,228
201909,859736,18109,English,M   F,229
201909,859736,20461,English, T R,229
201909,859736,20464,English, T R,229
201909,859736,13770,English,M W F,229
201909,859779,19571,Business Administration, T R,230
201909,859779,12172,Business Administration, T R,230
201909,859779,17363,Business Administration,M W,230
201909,859779,18752,Business Administration,M W,230
201909,859779,18746,Business Administration, T R,230
201909,860019,18935,Psychology,M W F,231
201909,860019,18707,Psychology,M W F,231
201909,860019,19965,Psychology, T R,231
201909,860019,20479,Psychology,M W F,231
201909,860020,12492,Childhood/Special Education, ,232
201909,860020,18247,Childhood/Special Education, ,232
201909,860157,20357,Sociology,M W F,233
201909,860157,12847,Sociology, T R,233
201909,860157,19595,Sociology, ,233
201909,860157,19343,Sociology,M W,233
201909,860157,19345,Sociology, T R,233
201909,860184,18109,Mathematics,M   F,234
201909,860184,20417,Mathematics, T R,234
201909,860184,18022,Mathematics,M W F,234
201909,860184,13910,Mathematics,M   F,234
201909,860275,20357,Biology,M W F,235
201909,860275,18357,Biology, ,235
201909,860275,20530,Biology,M W F,235
201909,860275,12090,Biology, T R,235
201909,860275,20065,Biology,M,235
201909,860314,17679,Mathematics,M W F,236
201909,860314,12815,Mathematics, T R,236
201909,860314,12813,Mathematics,M W F,236
201909,860370,18923,Reading & Literacy B-12,  W,237
201909,860370,18153,Reading & Literacy B-12, ,237
201909,860370,20078,Reading & Literacy B-12, T,237
201909,860404,19991,Biology,M W F,238
201909,860404,20357,Biology,M W F,238
201909,860404,20353,Biology, T R,238
201909,860404,18685,Biology,M W F,238
201909,860409,15878,"French, Adol Educ: French", ,239
201909,860409,15879,"French, Adol Educ: French", ,239
201909,860409,18703,"French, Adol Educ: French", ,239
201909,860484,18515,Psychology, T R,240
201909,860484,20570,Psychology,  F,240
201909,860484,15480,Psychology, ,240
201909,860484,20480,Psychology,M W F,240
201909,860484,20569,Psychology, T R,240
201909,860540,20478,Psychology, T R,241
201909,860540,19964,Psychology,M W,241
201909,860540,19355,Psychology, T R,241
201909,860585,20093,Theatre, ,242
201909,860585,12413,Theatre, T R,242
201909,860585,12844,Theatre, T R,242
201909,860585,20326,Theatre, ,242
201909,860585,12895,Theatre, T R,242
201909,860585,12893,Theatre,M W F,242
201909,860585,20404,Theatre,M W F,242
201909,860594,13910,Mathematics,M   F,243
201909,860594,18612,Mathematics, T R,243
201909,860594,12852,Mathematics,M W F,243
201909,860594,18685,Mathematics,M W F,243
201909,860594,18988,Mathematics, T R,243
201909,860594,14115,Mathematics,M W F,243
201909,860635,14069,Biology,  F,244
201909,860635,13440,Biology,M W F,244
201909,860635,18947,Biology, T R,244
201909,860635,19929,Biology,M W,244
201909,860638,18799,"Biology,Adol Educ:Biol&Gen Sci", ,245
201909,860638,18821,"Biology,Adol Educ:Biol&Gen Sci", ,245
201909,860638,20350,"Biology,Adol Educ:Biol&Gen Sci",  F,245
201909,860638,15737,"Biology,Adol Educ:Biol&Gen Sci",M W,245
201909,860638,17412,"Biology,Adol Educ:Biol&Gen Sci",M W F,245
201909,860638,17413,"Biology,Adol Educ:Biol&Gen Sci", T,245
201909,860638,19540,"Biology,Adol Educ:Biol&Gen Sci",M W,245
201909,860819,15876,"History, Adol Educ: Soc Street", ,246
201909,860819,15878,"History, Adol Educ: Soc Street", ,246
201909,860819,15879,"History, Adol Educ: Soc Street", ,246
201909,860855,20042,Communication, T R,247
201909,860855,20519,Communication, ,247
201909,860855,12730,Communication, T R,247
201909,860855,19353,Communication, T R,247
201909,861126,18153,Reading & Literacy B-12, ,248
201909,861126,18164,Reading & Literacy B-12,  R,248
201909,861126,18923,Reading & Literacy B-12,  W,248
201909,861126,20493,Reading & Literacy B-12, ,248
201909,861126,20494,Reading & Literacy B-12,M,248
201909,861386,20366,Geological Sciences, T R,249
201909,861386,18439,Geological Sciences, ,249
201909,861386,19929,Geological Sciences,M W,249
201909,861386,20391,Geological Sciences,M W,249
201909,861386,20699,Geological Sciences, ,249
201909,861443,20025,Communication, T R,250
201909,861443,18085,Communication, T R,250
201909,861443,20420,Communication, T R,250
201909,861443,12863,Communication, T R,250
201909,861443,20454,Communication, T R,250
201909,861456,20381,History, T R,251
201909,861456,15247,History,  W F,251
201909,861456,19338,History,  W F,251
201909,861456,19189,History, ,251
201909,861456,19396,History, T R,251
201909,861458,12229,Psychology,M,252
201909,861458,19607,Psychology, T R,252
201909,861458,19676,Psychology, ,252
201909,861458,20519,Psychology, ,252
201909,861458,16689,Psychology,M W,252
201909,861511,19360,Biology,M W,253
201909,861568,19969,Spanish,  R,254
201909,861568,12002,Spanish,M W,254
201909,861568,12906,Spanish, T R,254
201909,861568,20485,Spanish, T R,254
201909,861579,20059,Psychology, T R,255
201909,861579,20477,Psychology, T R,255
201909,861579,20478,Psychology, T R,255
201909,861582,12671,Physics, T R,256
201909,861582,12815,Physics, T R,256
201909,861582,12892,Physics, T R,256
201909,861582,16926,Physics,  R,256
201909,861582,17084,Physics,  F,256
201909,861582,18139,Physics,M W,256
201909,861598,12171,Business Administration, T R,257
201909,861598,12174,Business Administration,M W,257
201909,861598,13409,Business Administration, T R,257
201909,861598,18751,Business Administration,M W,257
201909,861607,18073,Communication,M W,258
201909,861607,16582,Communication,M W F,258
201909,861607,18566,Communication,M W,258
201909,861607,20086,Communication, T,258
201909,861607,12750,Communication, T R,258
201909,861740,19427,Communication, T R,259
201909,861740,16582,Communication,M W F,259
201909,861740,19580,Communication,M W,259
201909,861740,20509,Communication, T R,259
201909,861964,16396,Political Science,M W,261
201909,861964,20608,Political Science,M W,261
201909,862037,20591,Business Administration, T,262
201909,862037,20621,Business Administration,M,262
201909,862037,18756,Business Administration,M W,262
201909,862037,16091,Business Administration,M W,262
201909,862037,18754,Business Administration,M W,262
201909,862037,17965,Business Administration, T R,262
201909,862043,18189,Accounting,  R,263
201909,862043,12906,Accounting, T R,263
201909,862043,17721,Accounting, T R,263
201909,862043,20504,Accounting,M W,263
201909,862043,16091,Accounting,M W,263
201909,862043,18977,Accounting, T R,263
201909,862052,12090,Biology, T R,264
201909,862052,20684,Biology, ,264
201909,862052,20542,Biology,M W,264
201909,862052,14376,Biology, T,264
201909,862052,12863,Biology, T R,264
201909,862052,12869,Biology,M W,264
201909,862052,18935,Biology,M W F,264
201909,862052,18943,Biology, ,264
201909,862235,20326,Political Science, ,265
201909,862283,14404,Psychology,M W,266
201909,862283,20059,Psychology, T R,266
201909,862283,20474,Psychology, T R,266
201909,862283,19360,Psychology,M W,266
201909,862283,16779,Psychology, T R,266
201909,862355,12008,History, T R,267
201909,862355,19080,History, T R,267
201909,862355,17796,History,M W,267
201909,862355,16907,History, T R,267
201909,862438,19572,Psychology,  W,268
201909,862438,16282,Psychology,M W F,268
201909,862438,18029,Psychology, ,268
201909,862438,19966,Psychology, T R,268
201909,862438,15588,Psychology,M W F,268
201909,862740,18073,Communication,M W,269
201909,862740,14125,Communication, T R,269
201909,862740,16582,Communication,M W F,269
201909,862740,19607,Communication, T R,269
201909,862994,12761,International Relations, T R,270
201909,862994,12859,International Relations,M W F,270
201909,862994,20066,International Relations, T R,270
201909,862994,12988,International Relations, T R,270
201909,863179,15247,Music,  W F,271
201909,863179,18295,Music, ,271
201909,863179,12731,Music, T R,271
201909,863179,17457,Music,  R,271
201909,863179,17454,Music,M W F,271
201909,863179,19762,Music, ,271
201909,863305,14069,Geological Sciences,  F,272
201909,863305,20393,Geological Sciences, T R,272
201909,863305,19929,Geological Sciences,M W,272
201909,863305,20700,Geological Sciences, ,272
201909,863305,18001,Geological Sciences,  R,272
201909,863305,17993,Geological Sciences,M W F,272
201909,863374,18305,Mathematics,M,273
201909,863374,17679,Mathematics,M W F,273
201909,863374,12817,Mathematics,M W F,273
201909,863467,18923,Reading & Literacy B-12,  W,274
201909,863467,18150,Reading & Literacy B-12,  R,274
201909,863467,18153,Reading & Literacy B-12, ,274
201909,863467,20078,Reading & Literacy B-12, T,274
201909,863515,12413,Geography, T R,275
201909,863515,17493,Geography,M W,275
201909,863515,17955,Geography,M W,275
201909,863515,20369,Geography, T,275
